"/cwkb/works/2754","lat","de foetus in utero mortui exsectione"
"/cwkb/works/3685","default","De facie in orbe lunae"
"/cwkb/works/2667","default","De facultatibus animalium, herbarum et lapidum"
"/cwkb/works/1688","default","De fallacia diaboli"
"/cwkb/works/1454","default","De falsa legatione"
"/cwkb/works/1454","fre","Discours sur l’ambassade"
"/cwkb/works/1454","eng","On the false embassy"
"/cwkb/works/2022","default","De falsa legatione"
"/cwkb/works/2022","ger","Auf der falschen Botschaft"
"/cwkb/works/2022","ita","Sulla corrotta ambasceria"
"/cwkb/works/2022","fre","De l'Ambassade"
"/cwkb/works/2022","eng","On the False Embassy"
"/cwkb/works/1125","default","De Familiis Romanis"
"/cwkb/works/1125","abbr","fam. frg."
"/cwkb/works/3903","default","De fasciis"
"/cwkb/works/3903","ita","sulle fasciature"
"/cwkb/works/3903","abbr","Fasc."
"/cwkb/works/3903","eng","On Bandages"
"/cwkb/works/8528","default","De fastis (Libri de fastis conclusio)"
"/cwkb/works/918","ger","Über das Schicksal"
"/cwkb/works/918","fre","Du destin"
"/cwkb/works/918","eng","On Fate"
"/cwkb/works/918","default","De Fato"
"/cwkb/works/918","ita","Sul Caso"
"/cwkb/works/918","abbr","fat."
"/cwkb/works/918","spa","Sobre el destino"
"/cwkb/works/1479","default","De fato"
"/cwkb/works/1479","ita","Sul destino"
"/cwkb/works/1479","abbr","Fat. "
"/cwkb/works/1479","fre","Traité de la providence"
"/cwkb/works/1479","eng","Alexander of Aphrodisias on fate"
"/cwkb/works/3686","default","De fato"
"/cwkb/works/2945","default","De fato et providentia"
"/cwkb/works/1480","default","De febribus"
"/cwkb/works/1480","abbr","Febr."
"/cwkb/works/1015","default","De Feriis Alsiensibus"
"/cwkb/works/2137","default","De festis diebus"
"/cwkb/works/1805","default","De fide"
"/cwkb/works/2138","default","De fide"
"/cwkb/works/2138","fre","Sur la Foi"
"/cwkb/works/2138","eng","On Faith"
"/cwkb/works/2249","default","De fide"
"/cwkb/works/2249","lat","Expositio fidei"
"/cwkb/works/2249","abbr","Exp. Fid. "
"/cwkb/works/8962","default","De fide ad Petrum seu de regula fidei"
"/cwkb/works/2660","default","De fide capitula duodecim"
"/cwkb/works/2660","abbr","Fid. Cap."
"/cwkb/works/2660","eng","Twelve Topics on the Faith"
"/cwkb/works/8919","default","De fide catholica"
"/cwkb/works/8998","default","De fide catholica contra Iudaeos"
"/cwkb/works/2340","default","De fide contra Arianos"
"/cwkb/works/8443","default","De fide et operibus"
"/cwkb/works/8442","default","De fide et symbolo"
"/cwkb/works/8379","ger","Über den Glauben"
"/cwkb/works/8379","eng","On Faith"
"/cwkb/works/8379","default","De fide libri V (ad Gratianum Augustum)"
"/cwkb/works/8379","ita","Fede"
"/cwkb/works/8379","abbr","fid."
"/cwkb/works/8379","lat","De fide ad Gratianum Augustum"
"/cwkb/works/8638","default","De fide orthodoxa contra Arianos"
"/cwkb/works/8441","default","De fide rerum inuisibilium"
"/cwkb/works/1481","default","De figuris"
"/cwkb/works/4036","default","De figuris"
"/cwkb/works/3999","default","De figuris Demosthenicis"
"/cwkb/works/3999","abbr","Fig."
"/cwkb/works/9046","default","De figuris numerorum"
"/cwkb/works/8121","default","De Filio (orat. 29)"
"/cwkb/works/1301","default","De Finalibus"
"/cwkb/works/1301","abbr","gramm."
"/cwkb/works/912","ger","Über die Ziele des menschlichen Handelns"
"/cwkb/works/912","fre","Des biens et des maux "
"/cwkb/works/912","eng","On the Ends of Goods and Evils"
"/cwkb/works/912","default","De Finibus Bonorum et Malorum"
"/cwkb/works/912","ita","I limiti del bene e del male"
"/cwkb/works/912","abbr","fin."
"/cwkb/works/912","lat","De finibus bonorum et malorum libri V"
"/cwkb/works/912","spa","Del sumo bien y del sumo mal"
"/cwkb/works/2755","default","De fistulis"
"/cwkb/works/2755","ger","Über Fisteln"
"/cwkb/works/2755","abbr","Fist."
"/cwkb/works/2755","fre","Des fistules"
"/cwkb/works/2755","eng","On Fistulae"
"/cwkb/works/2756","default","De flatibus"
"/cwkb/works/2756","ger","Über die Winde"
"/cwkb/works/2756","abbr","Flat. "
"/cwkb/works/2756","fre","Sur les poumons"
"/cwkb/works/2756","eng","On the Pneuma"
"/cwkb/works/8312","default","De fluminibus, fontibus, lacubus eqs. libellus geographicus"
"/cwkb/works/8246","default","De Fluviis"
"/cwkb/works/4436","default","De foedere Alexandri oratio"
"/cwkb/works/2443","default","De foetuum formatione libellus"
"/cwkb/works/2443","ger","Über die Ausformung der Keimlinge"
"/cwkb/works/2443","eng","On the foetal formation"
"/cwkb/works/3891","default","De forma et delectu equorum"
"/cwkb/works/3687","default","De fortuna"
"/cwkb/works/8110","default","De fortuna"
"/cwkb/works/3688","default","De fortuna Romanorum"
"/cwkb/works/2757","default","De fracturis"
"/cwkb/works/2757","abbr","Fract."
"/cwkb/works/2757","fre","Des Fractures"
"/cwkb/works/2757","eng","On Fractures"
"/cwkb/works/3689","default","De fraterno amore"
"/cwkb/works/8109","default","De fuga (=de exilio)"
"/cwkb/works/3541","default","De fuga et inventione"
"/cwkb/works/8837","default","De fuga in persecutione"
"/cwkb/works/8365","default","De fuga saeculi"
"/cwkb/works/2946","default","De fugienda simulata specie"
"/cwkb/works/2947","default","De futurae vitae deliciis"
"/cwkb/works/3690","default","De garrulitate"
"/cwkb/works/1626","ger","Über die Entstehung der Tiere"
"/cwkb/works/1626","fre","Génération des animaux"
"/cwkb/works/1626","eng","Generation of Animals"
"/cwkb/works/1626","default","De generatione animalium"
"/cwkb/works/1626","ita","Sulla generazione degli animali "
"/cwkb/works/1626","abbr","GA "
"/cwkb/works/8720","default","De generatione diuini uerbi"
"/cwkb/works/1627","ger","Über Entstehen und Vergehen"
"/cwkb/works/1627","fre","De la Génération et de la Corruption"
"/cwkb/works/1627","eng","On Generation and Corruption"
"/cwkb/works/1627","default","De generatione et corruptione"
"/cwkb/works/1627","ita","Sulla generazione e corruzione "
"/cwkb/works/1627","abbr","GC"
"/cwkb/works/1066","default","De Generibus Controversiarum"
"/cwkb/works/1066","abbr","grom."
"/cwkb/works/8421","default","De Genesi ad litteram imperfectus liber"
"/cwkb/works/8420","default","De Genesi ad litteram libri duodecim"
"/cwkb/works/8419","default","De Genesi contra Manichaeos"
"/cwkb/works/3691","default","De genio Socratis"
"/cwkb/works/1381","default","De Gente Populi Romani"
"/cwkb/works/1381","lat","De gente populi Romani libri IV"
"/cwkb/works/3498","default","De gentibus Indiae et Bragmanibus"
"/cwkb/works/3498","abbr","Gent. Ind. "
"/cwkb/works/8494","default","De gestis Pelagii"
"/cwkb/works/3542","default","De gigantibus"
"/cwkb/works/2758","default","De glandulis"
"/cwkb/works/2758","ger","Über Drüsen"
"/cwkb/works/2758","abbr","Gland."
"/cwkb/works/2758","fre","Sur les glandes"
"/cwkb/works/2758","eng","On the Glands"
"/cwkb/works/3692","default","De gloria Atheniensium"
"/cwkb/works/2948","default","De gloria in tribulationibus"
"/cwkb/works/1326","default","De Grammaticis et Rhetoribus"
"/cwkb/works/1326","lat","De viris illustribus"
"/cwkb/works/1326","abbr","gramm."
"/cwkb/works/1326","fre","Grammairiens et rhéteurs"
"/cwkb/works/1326","eng","Lives Of The Rhetoricians"
"/cwkb/works/8495","default","De gratia Christi et de peccato originali"
"/cwkb/works/8756","default","De gratia Dei et libero arbitrio contra Collatorem"
"/cwkb/works/8498","default","De gratia et libero arbitrio"
"/cwkb/works/8615","default","De gratia libri duo"
"/cwkb/works/8804","default","De gubernatione Dei"
"/cwkb/works/2403","default","De gymnastica"
"/cwkb/works/2403","ger","Über die Gymnastik"
"/cwkb/works/2403","abbr","Gym."
"/cwkb/works/2403","fre","Sur la gymnastique"
"/cwkb/works/2403","eng","Concerning Gymnastics"
"/cwkb/works/3970","default","De habitationibus"
"/cwkb/works/3970","abbr","Habit."
"/cwkb/works/8588","default","De habitu uirginum"
"/cwkb/works/2759","default","De haemorrhoidibus"
"/cwkb/works/2759","ger","Über Hämorrhoiden"
"/cwkb/works/2759","abbr","Haem. "
"/cwkb/works/2759","fre","Des hémorroïdes"
"/cwkb/works/2759","eng","On Hemorrhoids"
"/cwkb/works/8462","default","De haeresibus"
"/cwkb/works/2857","default","De Hagnia"
"/cwkb/works/2023","default","De Halonneso"
"/cwkb/works/2023","ger","Auf dem Halonnesus"
"/cwkb/works/2023","fre","Sur l'Halonèse"
"/cwkb/works/2023","eng","On the Halonnesus"
"/cwkb/works/885","ger","Über das Gutachten der Opferschauer"
"/cwkb/works/885","fre","Sur la réponse des haruspices"
"/cwkb/works/885","eng","On the Response of the Haruspices"
"/cwkb/works/885","default","De Haruspicum Responso"
"/cwkb/works/885","ita","Sul responso degli aruspici"
"/cwkb/works/885","abbr","har.resp."
"/cwkb/works/885","lat","De Haruspicum Responsis"
"/cwkb/works/2341","default","De hebraismo"
"/cwkb/works/8368","default","De Helia et ieiunio"
"/cwkb/works/8518","default","De herediolo"
"/cwkb/works/3693","default","De Herodoti malignitate"
"/cwkb/works/2444","default","De hirundinibus, revulsione, cucurbitula, incisione et scarificatione"
"/cwkb/works/3328","default","De his qui putant se ex operibus justificari"
"/cwkb/works/3328","abbr","Iustif."
"/cwkb/works/2139","default","De his, quae haec vita continet"
"/cwkb/works/2140","default","De his, qui animas ad impudicitiam pelliciunt, cum dicant nihil mali esse"
"/cwkb/works/1325","default","De Historicis"
"/cwkb/works/1325","lat","De viris illustribus"
"/cwkb/works/8045","default","De Homero"
"/cwkb/works/8721","default","De homoousio recipiendo"
"/cwkb/works/1548","default","De horis diei et noctis"
"/cwkb/works/2445","default","De humero iis modis prolapso quos Hippocrates non vidit"
"/cwkb/works/2760","default","De humidorum usu"
"/cwkb/works/2760","ger","Über den Gebrauch von Flüssigkeiten"
"/cwkb/works/1806","default","De humilitate"
"/cwkb/works/2141","default","De humilitate"
"/cwkb/works/2761","default","De humoribus"
"/cwkb/works/2761","ger","Über Säfte"
"/cwkb/works/2761","abbr","Hum. "
"/cwkb/works/8362","default","De Iacob et uita beata"
"/cwkb/works/8835","default","De idololatria"
"/cwkb/works/2142","default","De ieiunio"
"/cwkb/works/8840","default","De ieiunio aduersus psychicos"
"/cwkb/works/3988","default","De igne"
"/cwkb/works/3988","abbr","Ign. "
"/cwkb/works/3988","eng","On Fire"
"/cwkb/works/2608","default","De iis qui baptismum differunt"
"/cwkb/works/2608","lat","aduersus eos qui baptismum differunt"
"/cwkb/works/2608","abbr","Bapt. Diff. "
"/cwkb/works/2949","default","De iis qui in jejunio continenter vivunt"
"/cwkb/works/2143","default","De iis, qui dicunt resurrectionem mortuorum non esse"
"/cwkb/works/2144","default","De iis, qui filii dei naturam scrutantur"
"/cwkb/works/2092","default","De imitatione"
"/cwkb/works/2092","ita","Sulla mimesi"
"/cwkb/works/2092","abbr","Imit. "
"/cwkb/works/2092","fre","Sur l'imitation"
"/cwkb/works/2092","eng","On Imitation"
"/cwkb/works/8409","default","De immortalitate animae"
"/cwkb/works/2446","default","De inaequali intemperie liber"
"/cwkb/works/2950","default","De inani gloria et de educandis liberis"
"/cwkb/works/1689","default","De incarnatione contra Apollinarium libri ii"
"/cwkb/works/3790","default","De incarnatione domini"
"/cwkb/works/3938","default","De incarnatione domini"
"/cwkb/works/3938","abbr","Inc."
"/cwkb/works/8700","default","De incarnatione Domini contra Nestorium"
"/cwkb/works/3314","default","De incarnatione et contra Arianos"
"/cwkb/works/3329","default","De incarnatione sive Adversus Nestorianos"
"/cwkb/works/3329","abbr","Inc. "
"/cwkb/works/1962","default","De incarnatione unigeniti"
"/cwkb/works/1962","abbr","Inc. Unigen."
"/cwkb/works/1690","ger","Über die Menschwerdung des Logos"
"/cwkb/works/1690","fre","Sur l'incarnation du Verbe"
"/cwkb/works/1690","eng","The incarnation of the Word of God"
"/cwkb/works/1690","default","De incarnatione verbi"
"/cwkb/works/1690","abbr","Inc. "
"/cwkb/works/1690","spa","Encarnación del verbo"
"/cwkb/works/8381","default","De incarnationis dominicae sacramento"
"/cwkb/works/1628","default","De incessu animalium"
"/cwkb/works/1628","ita","Sulle migrazioni degli animali "
"/cwkb/works/1628","abbr","IA "
"/cwkb/works/1628","fre","Marche des animaux"
"/cwkb/works/1628","eng","Progression of Animals"
"/cwkb/works/2951","default","De incomprehensibili dei natura"
"/cwkb/works/2951","ita","Sull'incomprensibilità della Natura Divina"
"/cwkb/works/2951","fre","Homélies sur l'incompréhensibilité de Dieu"
"/cwkb/works/2951","eng","On the Incomprehensibility of the Divine Nature"
"/cwkb/works/2066","default","De incorporeo"
"/cwkb/works/2609","default","De infantibus praemature abreptis"
"/cwkb/works/2609","ger","Über den frühen Tod von Säuglingen"
"/cwkb/works/2609","abbr","Infant."
"/cwkb/works/2609","eng","On Infants' Early Deaths"
"/cwkb/works/1629","default","De insomniis"
"/cwkb/works/1629","ita","I sogni "
"/cwkb/works/1629","abbr","Insomn."
"/cwkb/works/1629","fre","Des rêves"
"/cwkb/works/1629","eng","On Dreams"
"/cwkb/works/3915","default","De insomniis"
"/cwkb/works/3915","abbr","Insomn."
"/cwkb/works/8921","default","De institutione arithmetica"
"/cwkb/works/8278","default","De institutione musica"
"/cwkb/works/8377","default","De institutione uirginis et sanctae Mariae uirginitate perpetua ad Eusebium"
"/cwkb/works/8377","abbr","inst. virg."
"/cwkb/works/8377","fre","De l’instruction d’une vierge"
"/cwkb/works/1408","default","De Institutione Viri Boni"
"/cwkb/works/8699","default","De institutis coenobiorum et de octo principalium uitiorum remediis"
"/cwkb/works/2610","default","De instituto Christiano"
"/cwkb/works/2610","ger","Über das Wesen des christlichen Bekenntnisses"
"/cwkb/works/2610","abbr","Instit."
"/cwkb/works/2610","ita","Sull'istituto cristiano "
"/cwkb/works/3883","default","De instrumentis infusoriis seu clysteribus ad Timotheum"
"/cwkb/works/2447","default","De instrumento odoratus"
"/cwkb/works/2447","ger","über das Riechorgan"
"/cwkb/works/8366","default","De interpellatione Iob et Dauid"
"/cwkb/works/1630","ger","Lehre vom Satz"
"/cwkb/works/1630","fre","De l’interprétation"
"/cwkb/works/1630","eng","On Interpretation"
"/cwkb/works/1630","default","De interpretatione"
"/cwkb/works/1630","ita","Sull'interpretatione"
"/cwkb/works/1630","abbr","Int."
"/cwkb/works/900","ger","Über die Auffindung des Redestoffes"
"/cwkb/works/900","fre","Livres de rhétorique dits De l'invention"
"/cwkb/works/900","eng","Treatise on Rhetorical Invention"
"/cwkb/works/900","default","De Inventione"
"/cwkb/works/900","ita","Sul ritrovamento"
"/cwkb/works/900","abbr","inv."
"/cwkb/works/900","lat","De inventione, quae et vetus rhetorica"
"/cwkb/works/900","spa","Sobre la invención retórica"
"/cwkb/works/3694","default","De invidia et odio"
"/cwkb/works/8363","default","De Ioseph"
"/cwkb/works/8216","default","De Ira"
"/cwkb/works/8705","default","De ira Dei"
"/cwkb/works/8360","default","De Isaac uel anima"
"/cwkb/works/2093","default","De Isaeo"
"/cwkb/works/2093","abbr","Is."
"/cwkb/works/3695","default","De Iside et Osiride"
"/cwkb/works/2094","default","De Isocrate"
"/cwkb/works/2094","abbr","Isoc."
"/cwkb/works/2145","default","De iudicio et compunctione"
"/cwkb/works/2146","default","De Iuliano asceta"
"/cwkb/works/931","default","De Iure Civ. in Artem Redig."
"/cwkb/works/931","lat","De Iure Civili in Artem Redigendo"
"/cwkb/works/3330","default","De jejunio"
"/cwkb/works/3330","abbr","Iei. "
"/cwkb/works/2952","default","De Joseph et de castitate"
"/cwkb/works/3543","default","De Josepho"
"/cwkb/works/1917","default","De judicandi facultate et animi principatu"
"/cwkb/works/1917","lat","De iudicio"
"/cwkb/works/1917","abbr","Iudic."
"/cwkb/works/1917","ger","Von der Urteilskraft und dem Verstand"
"/cwkb/works/2762","default","De judicationibus"
"/cwkb/works/2762","ger","Über Krisen"
"/cwkb/works/2762","abbr","Iudic."
"/cwkb/works/1631","default","De juventute et senectute + De vita et morte"
"/cwkb/works/1631","ita","Giovinezza e vecchiaia "
"/cwkb/works/1631","abbr","Iuu."
"/cwkb/works/1631","fre","De la jeunesse et de la vieillesse"
"/cwkb/works/1631","eng","On Youth, Old Age, Life and Death, and Respiration"
"/cwkb/works/1944","default","De lapide philosophorum"
"/cwkb/works/3989","default","De lapidibus"
"/cwkb/works/3989","ita","Sulle rocce"
"/cwkb/works/3989","abbr","Lap. "
"/cwkb/works/3989","fre","Des pierres"
"/cwkb/works/3989","eng","On Stones"
"/cwkb/works/8590","default","De lapsis"
"/cwkb/works/3696","default","De latenter vivendo"
"/cwkb/works/2147","default","De latrone in crucem"
"/cwkb/works/3697","default","De laude ipsius"
"/cwkb/works/8575","default","De laude martyrii"
"/cwkb/works/8847","default","De laude sanctorum"
"/cwkb/works/2315","default","De laudibus Constantini"
"/cwkb/works/2315","ger","Lobrede auf Konstantin"
"/cwkb/works/2315","ita","Elogio di Costantino"
"/cwkb/works/2315","abbr","LC"
"/cwkb/works/2315","eng","In praise of Constantine"
"/cwkb/works/9032","default","De laudibus Dei libri III"
"/cwkb/works/2953","default","De laudibus sancti Pauli apostoli"
"/cwkb/works/2954","default","De Lazaro"
"/cwkb/works/2955","default","De Lazaro et divite"
"/cwkb/works/875","ger","Gegen Rullus"
"/cwkb/works/875","fre","Contre Rullus"
"/cwkb/works/875","eng","On the Agrarian Law"
"/cwkb/works/875","default","De Lege Agraria"
"/cwkb/works/875","ita","Contro Rullo"
"/cwkb/works/875","abbr","leg.agr."
"/cwkb/works/875","lat","De Lege Agraria contra Rullum"
"/cwkb/works/875","spa","Sobre la ley agraria"
"/cwkb/works/3331","default","De lege spirituali"
"/cwkb/works/3331","abbr","Leg."
"/cwkb/works/1807","default","De legendis gentilium libris"
"/cwkb/works/1807","eng","on the value of Greek literature"
"/cwkb/works/1807","abbr","Gent. "
"/cwkb/works/1807","fre","Discours sur l'utilité des livres profanes"
"/cwkb/works/1807","ita","Lettera ai giovani sul modo di trarre profitto dalla letteratura greca"
"/cwkb/works/908","ger","Über die Gesetze"
"/cwkb/works/908","fre","Des lois"
"/cwkb/works/908","eng","On the Laws"
"/cwkb/works/908","default","De Legibus"
"/cwkb/works/908","ita","Sulle leggi"
"/cwkb/works/908","abbr","leg."
"/cwkb/works/908","spa","Sobre la Ley"
"/cwkb/works/2956","default","De libello repudii"
"/cwkb/works/3698","default","De liberis educandis"
"/cwkb/works/8413","default","De libero arbitrio"
"/cwkb/works/3699","default","De libidine et aegritudine"
"/cwkb/works/2448","default","De libris propriis liber"
"/cwkb/works/2448","fre","Sur ses propres livres"
"/cwkb/works/2448","eng","On the appropriate writings of Galen"
"/cwkb/works/1002","default","De Limitibus"
"/cwkb/works/1064","default","De Limitibus"
"/cwkb/works/1064","abbr","grom."
"/cwkb/works/1632","default","De lineis insecabilibus"
"/cwkb/works/1632","abbr","LI "
"/cwkb/works/1632","fre","Des lignes insécables"
"/cwkb/works/1632","eng","On Indivisible Lines"
"/cwkb/works/1584","default","De lineis spiralibus"
"/cwkb/works/1584","ita","Sulle spirali"
"/cwkb/works/1584","abbr","Spir."
"/cwkb/works/1584","fre","Des spirales"
"/cwkb/works/1584","eng","On Spirals"
"/cwkb/works/1376","ger","Über die lateinische Sprache"
"/cwkb/works/1376","fre","La langue latine"
"/cwkb/works/1376","eng","On the Latin language"
"/cwkb/works/1376","default","De Lingua Latina"
"/cwkb/works/1376","abbr","ling."
"/cwkb/works/1376","lat","De lingua latina libri XXV"
"/cwkb/works/1376","spa","Sobre la lengua latina"
"/cwkb/works/1118","default","De Litt., De Syll., De Metr."
"/cwkb/works/1118","lat","De litteris, de syllabis, de metris"
"/cwkb/works/2449","default","De locis affectis libri vi"
"/cwkb/works/2449","eng","On Affected Parts"
"/cwkb/works/2148","default","De locis beatis"
"/cwkb/works/2763","default","De locis in homine"
"/cwkb/works/2763","ger","Über Stellen am Menschen"
"/cwkb/works/2763","abbr","Loc. Hom."
"/cwkb/works/2763","fre","L'homme et les lieux"
"/cwkb/works/2763","eng","On the Places in Man"
"/cwkb/works/8911","default","De locis sanctis"
"/cwkb/works/8862","default","De locis sanctis"
"/cwkb/works/9008","default","De locis sanctis martyrum quae sunt foris ciuitatis Romae et Ecclesiae quae intus Romae habentur"
"/cwkb/works/1633","fre","De la longévité et de la vie brève"
"/cwkb/works/1633","eng","On Length and Shortness of Life"
"/cwkb/works/1633","default","De longitudine et brevitate vitae"
"/cwkb/works/1633","ita","Lunghezza e brevità della vita"
"/cwkb/works/1633","abbr","Long. "
"/cwkb/works/1633","lat","de longaeuitate"
"/cwkb/works/3225","default","De luctu"
"/cwkb/works/2095","default","De Lysia"
"/cwkb/works/2095","abbr","Lys."
"/cwkb/works/2957","default","De Maccabeis"
"/cwkb/works/1776","default","De machinis"
"/cwkb/works/1776","eng","On machines"
"/cwkb/works/4527","default","De Magistratibus Populi Romani"
"/cwkb/works/2358","default","De magistris et discipulis"
"/cwkb/works/8412","default","De magistro"
"/cwkb/works/1596","ger","Über die Größen und Abstände von Sonne und Mond"
"/cwkb/works/1596","fre","Sur les distances du soleil et de la lune"
"/cwkb/works/1596","eng","On the sizes and distances of the sun and moon"
"/cwkb/works/1596","default","De magnitudinibus et distantiis solis et lunae"
"/cwkb/works/1596","abbr","Hyp. "
"/cwkb/works/1596","lat","Hypotheses"
"/cwkb/works/2359","default","De malignis cogitationibus"
"/cwkb/works/2359","fre","Les Mauvaises Pensées"
"/cwkb/works/2359","eng","On Thoughts"
"/cwkb/works/3791","default","De malorum subsistentia"
"/cwkb/works/3791","eng","On the Existence of Evil"
"/cwkb/works/2149","default","De mansionibus beatis"
"/cwkb/works/8885","default","De mansionibus filiorum Israel (= epistula 14)"
"/cwkb/works/2958","default","De mansuetudine sermo"
"/cwkb/works/2450","default","De marcore liber"
"/cwkb/works/1471","default","De mari Erythraeo"
"/cwkb/works/1471","ger","Über das Rote Meer"
"/cwkb/works/1471","fre","Sur la mer Erythrée"
"/cwkb/works/1471","eng","On the Erythraean sea"
"/cwkb/works/2551","default","De martyribus et adversus Arianos"
"/cwkb/works/8090","default","De Martyribus Palaestinae"
"/cwkb/works/8749","default","De martyrio Esaiae prophetae"
"/cwkb/works/2277","ger","Gedicht auf den heil. Kyprianos"
"/cwkb/works/2277","fre","sur le martyre de saint Cyprien"
"/cwkb/works/2277","eng","Martyrdom of St. Cyprian"
"/cwkb/works/2277","default","De martyrio sancti Cypriani"
"/cwkb/works/2277","ita","sul martirio di san Cipriano "
"/cwkb/works/2277","abbr","Cypr."
"/cwkb/works/2277","lat","Carmen de Cypriano"
"/cwkb/works/4473","default","De Materia Medica"
"/cwkb/works/4361","default","De medicamentis"
"/cwkb/works/848","default","De Medicina"
"/cwkb/works/862","default","De Medicina"
"/cwkb/works/862","ger","Über die Arzneiwissenschaft"
"/cwkb/works/862","lat","De re medica"
"/cwkb/works/862","fre","De la médecine"
"/cwkb/works/8280","default","De medicina"
"/cwkb/works/1184","default","De medicina, versio Latina"
"/cwkb/works/1184","abbr","med."
"/cwkb/works/2764","default","De medico"
"/cwkb/works/2764","ger","Über den Arzt"
"/cwkb/works/2764","abbr","Medic."
"/cwkb/works/2764","fre","Le médecin"
"/cwkb/works/2764","eng","On the Physician"
"/cwkb/works/2451","default","De melancholia"
"/cwkb/works/2342","default","De Melchisedech"
"/cwkb/works/2342","abbr","Melch."
"/cwkb/works/2959","default","De Melchisedech"
"/cwkb/works/3332","default","De Melchisedech"
"/cwkb/works/3332","abbr","Melch. "
"/cwkb/works/1634","default","De Melisso, de Xenophane, de Gorgia"
"/cwkb/works/1634","lat","de Melisso Xenophane Gorgia"
"/cwkb/works/1634","abbr","Xen."
"/cwkb/works/1634","fre","Mélissos, Xénophane et Gorgias"
"/cwkb/works/1634","eng","On Melissus, Xenophanes, and Gorgias"
"/cwkb/works/1635","fre","De la mémoire et de la réminiscence"
"/cwkb/works/1635","eng","On Memory"
"/cwkb/works/1635","default","De memoria et reminiscentia"
"/cwkb/works/1635","ita","Memoria e reminiscenza"
"/cwkb/works/1635","abbr","Mem."
"/cwkb/works/1635","lat","de memoria"
"/cwkb/works/8451","default","De mendacio"
"/cwkb/works/2858","default","De Menecle"
"/cwkb/works/4528","default","De Mensibus"
"/cwkb/works/8302","default","De mensibus"
"/cwkb/works/2695","default","De mensuris"
"/cwkb/works/2695","abbr","Mens. "
"/cwkb/works/2316","default","De mensuris et ponderibus"
"/cwkb/works/2316","lat","Fragmentum de mensuribus et ponderibus"
"/cwkb/works/2316","abbr","Mens."
"/cwkb/works/3226","default","De mercede conductis potentium familiaribus"
"/cwkb/works/2960","default","De meretrice"
"/cwkb/works/8276","default","De methodo (sp.)"
"/cwkb/works/2452","default","De methodo medendi libri xiv"
"/cwkb/works/2452","eng","On the method of curing diseases"
"/cwkb/works/741","default","De Metris"
"/cwkb/works/9049","default","De metris fabularum Terentii"
"/cwkb/works/1302","default","De Metris Horatianis"
"/cwkb/works/1302","abbr","gramm."
"/cwkb/works/3199","default","De metris rhetoricis (e cod. Paris. 1983) (olim sub auctore Castore Rhodio)"
"/cwkb/works/806","default","De Metris, fragmenta"
"/cwkb/works/806","abbr","gramm."
"/cwkb/works/3544","default","De migratione Abrahami"
"/cwkb/works/3851","default","De mirabilibus"
"/cwkb/works/2110","default","De miraculo Clementis Romani"
"/cwkb/works/2110","abbr","Mir. Clem."
"/cwkb/works/1482","default","De mixtione"
"/cwkb/works/1482","abbr","Mixt. "
"/cwkb/works/2552","default","De moderatione in disputando"
"/cwkb/works/2552","eng","On Moderation in theological discussion"
"/cwkb/works/2150","default","De monachis"
"/cwkb/works/7994","default","De Monarchia"
"/cwkb/works/8226","default","De monastica exercitatione"
"/cwkb/works/7943","default","De monogamia"
"/cwkb/works/8578","default","De montibus Sina et Sion"
"/cwkb/works/2765","default","De morbis i-iii"
"/cwkb/works/2765","ger","Über Krankheiten"
"/cwkb/works/2765","abbr","Morb."
"/cwkb/works/2765","fre","Des maladies"
"/cwkb/works/2765","eng","On Diseases"
"/cwkb/works/2766","default","De morbis popularibus"
"/cwkb/works/2766","ger","Epidemien"
"/cwkb/works/2766","abbr","Epid."
"/cwkb/works/2766","fre","Les Épidémies"
"/cwkb/works/1691","default","De morbo et valetudine"
"/cwkb/works/1691","ger","Über Gesundheit und Krankheit"
"/cwkb/works/1691","eng","On Sickness and Health"
"/cwkb/works/2151","default","De morbo linguae et prauis affectibus"
"/cwkb/works/2767","default","De morbo sacro"
"/cwkb/works/2767","ger","Über die heilige Krankheit"
"/cwkb/works/2767","abbr","Morb. Sacr."
"/cwkb/works/2767","fre","De la maladie sacrée"
"/cwkb/works/2767","eng","On the Sacred Disease"
"/cwkb/works/2453","default","De morborum differentiis"
"/cwkb/works/2454","default","De morborum temporibus liber"
"/cwkb/works/8414","default","De moribus ecclesiae catholicae et de moribus Manichaeorum"
"/cwkb/works/8592","default","De mortalitate"
"/cwkb/works/3227","ger","Der Tod des Peregrinus"
"/cwkb/works/3227","fre","Sur la mort de Peregrinus"
"/cwkb/works/3227","eng","The Passing of Peregrinus"
"/cwkb/works/3227","default","De morte Peregrini"
"/cwkb/works/3227","ita","La morte di Peregrino"
"/cwkb/works/3227","abbr","Peregr. "
"/cwkb/works/8707","default","De mortibus persecutorum"
"/cwkb/works/2611","default","De mortuis non esse dolendum"
"/cwkb/works/2611","abbr","Mort. "
"/cwkb/works/8708","default","De motibus animi (fragmentum)"
"/cwkb/works/1636","default","De motu animalium"
"/cwkb/works/1636","ita","Sul movimento degli animali"
"/cwkb/works/1636","abbr","MA"
"/cwkb/works/1636","fre","Du Mouvement des animaux"
"/cwkb/works/1636","eng","Movement of Animals"
"/cwkb/works/1939","default","De motu circulari corporum caelestium"
"/cwkb/works/1939","ger","Über die kreisförmige Bewegung der Himmelskörper"
