,filename,language,language_probability,n_annotations,n_entities,n_relations,n_tokens,selected
1789,75-06311.txt,it,1.0,0,1,0,47,False
1790,75-10762.txt,fr,1.0,0,0,0,22,False
1791,75-11363.txt,it,1.0,0,0,0,23,False
1792,75-15417.txt,fr,1.0,0,0,0,11,False
1793,75-12221.txt,de,1.0,0,0,0,15,False
1794,75-13142.txt,en,1.0,0,0,0,63,False
1795,75-00718.txt,de,1.0,0,0,0,77,False
1796,75-09185.txt,fr,1.0,0,0,0,67,False
1797,75-12431.txt,fr,1.0,0,0,0,31,False
1798,75-02393.txt,fr,1.0,0,0,0,63,False
1799,75-12292.txt,fr,1.0,0,0,0,48,False
1800,75-07447.txt,it,1.0,0,0,0,38,False
1801,75-08744.txt,fr,1.0,0,0,0,60,False
1802,75-07714.txt,en,1.0,1,2,1,60,False
1803,75-01525.txt,fr,1.0,1,1,0,38,False
1804,75-09211.txt,de,1.0,0,0,0,34,False
1805,75-12355.txt,fr,1.0,1,1,0,22,False
1806,75-06816.txt,en,1.0,3,4,3,60,False
1807,75-03540.txt,en,1.0,3,4,1,81,False
1808,75-00644.txt,en,1.0,3,4,1,61,False
1809,75-09067.txt,fr,1.0,1,1,0,137,False
1810,75-01749.txt,it,1.0,0,0,0,23,False
1811,75-09106.txt,en,1.0,0,0,0,157,False
1812,75-10518.txt,fr,1.0,0,0,0,47,False
1813,75-04428.txt,fr,1.0,1,1,0,34,False
1814,75-08654.txt,de,1.0,0,0,0,28,False
1815,75-08324.txt,fr,1.0,0,0,0,83,False
1816,75-12730.txt,fr,1.0,0,0,0,34,False
1817,75-15465a.txt,it,0.999999998615,0,0,0,5,False
1818,75-00351.txt,it,1.0,2,3,1,74,False
1819,75-06702.txt,en,1.0,0,0,0,108,False
1820,75-10580.txt,fr,1.0,0,0,0,106,False
1821,75-10686.txt,fr,1.0,0,0,0,9,False
1822,75-00640.txt,es,1.0,0,0,0,58,False
1823,75-10889.txt,fr,1.0,0,0,0,35,False
1824,75-01663.txt,fr,1.0,2,2,0,118,False
1825,75-01985.txt,fr,1.0,1,1,0,43,False
1826,75-03876.txt,it,1.0,2,2,0,16,False
1827,75-10425.txt,fr,1.0,0,0,0,20,False
1828,75-09634.txt,fr,1.0,0,0,0,42,False
1829,75-00056.txt,it,1.0,0,0,0,20,False
1830,75-03057.txt,fr,1.0,3,4,1,157,False
1831,75-08243.txt,fr,1.0,0,0,0,61,False
1832,75-03311.txt,it,1.0,0,0,0,7,False
1833,75-11631.txt,es,1.0,0,0,0,60,False
1834,75-02420.txt,de,1.0,2,2,0,64,False
1835,75-09744.txt,de,0.999860927693,0,0,0,18,False
1836,75-05230.txt,fr,1.0,1,1,0,62,False
1837,75-12693.txt,it,1.0,0,0,0,42,False
1838,75-14049.txt,it,1.0,0,0,0,32,False
1839,75-07188.txt,it,1.0,3,3,0,62,False
1840,75-08862.txt,fr,1.0,0,0,0,32,False
1841,75-11624.txt,fr,1.0,0,0,0,45,False
1842,75-08397.txt,it,1.0,0,0,0,23,False
1843,75-07146.txt,fr,1.0,0,0,0,13,False
1844,75-11389.txt,de,1.0,0,0,0,39,False
1845,75-05950.txt,en,1.0,0,0,0,119,False
1846,75-06122.txt,it,1.0,1,1,0,28,False
1847,75-06679.txt,it,1.0,0,0,0,15,False
1848,75-13687.txt,fr,1.0,0,1,0,43,False
1849,75-10721.txt,es,1.0,0,1,0,36,False
1850,75-11270.txt,it,1.0,0,0,0,24,False
1851,75-00468.txt,fr,1.0,3,3,0,64,False
1852,75-00690.txt,es,1.0,0,1,0,65,False
1853,75-07810.txt,de,1.0,0,0,0,52,False
1854,75-08443.txt,it,1.0,0,0,0,49,False
1855,75-01782.txt,it,1.0,0,0,0,66,False
1856,75-09522.txt,fr,1.0,0,0,0,20,False
1857,75-10890.txt,en,1.0,0,0,0,83,False
1858,75-08337.txt,it,1.0,0,0,0,52,False
1859,75-12263.txt,es,1.0,0,0,0,99,False
1860,75-09111.txt,de,1.0,0,0,0,41,False
1861,75-05801.txt,it,1.0,1,1,0,31,False
1862,75-11166.txt,fr,1.0,0,0,0,110,False
1863,75-07152.txt,de,1.0,0,0,0,16,False
1864,75-12543.txt,en,1.0,0,0,0,83,False
1865,75-05302.txt,de,1.0,0,0,0,39,False
1866,75-07646.txt,fr,1.0,0,0,0,51,False
1867,75-06914.txt,fr,1.0,0,0,0,59,False
1868,75-13900.txt,en,1.0,0,0,0,49,False
1869,75-13182.txt,de,1.0,0,0,0,33,False
1870,75-11545.txt,de,1.0,1,1,0,112,False
1871,75-11253.txt,fr,1.0,0,0,0,72,False
1872,75-05980.txt,de,1.0,0,0,0,36,False
1873,75-08356.txt,it,1.0,0,0,0,36,False
1874,75-02317.txt,fr,1.0,0,0,0,24,False
1875,75-12759.txt,fr,1.0,0,0,0,80,False
1876,75-01937.txt,en,1.0,3,4,1,115,False
1877,75-12834.txt,fr,1.0,0,0,0,16,False
1878,75-09080.txt,fr,1.0,0,0,0,48,False
1879,75-07961.txt,es,1.0,0,0,0,45,False
1880,75-08674.txt,fr,1.0,0,0,0,21,False
1881,75-15318.txt,it,1.0,0,0,0,7,False
1882,75-13488.txt,it,1.0,2,2,0,38,False
1883,75-12988.txt,fr,0.999999999989,0,0,0,18,False
1884,75-10350.txt,en,0.980953565966,0,0,0,37,False
1885,75-02514.txt,en,1.0,2,4,2,170,False
1886,75-03497.txt,en,1.0,3,7,4,94,False
1887,75-07581.txt,it,1.0,0,0,0,8,False
1888,75-12022.txt,fr,1.0,0,0,0,44,False
1889,75-14079.txt,de,1.0,1,1,0,60,False
1890,75-15328.txt,it,1.0,0,0,0,12,False
1891,75-08169-70.txt,it,1.0,0,0,0,37,False
1892,75-09716.txt,it,1.0,0,0,0,52,False
1893,75-01409.txt,fr,1.0,1,2,1,62,False
1894,75-09851.txt,es,1.0,0,0,0,38,False
1895,75-12561.txt,en,1.0,0,0,0,80,False
1896,75-07855.txt,fr,1.0,0,0,0,35,False
1897,75-15460.txt,it,1.0,0,0,0,8,False
1898,75-07286.txt,es,1.0,0,0,0,38,False
1899,75-11936.txt,de,1.0,0,0,0,32,False
1900,75-07887.txt,fr,1.0,0,0,0,28,False
1901,75-02231.txt,es,1.0,0,0,0,44,False
1902,75-09389.txt,it,1.0,0,0,0,73,False
1903,75-13710.txt,de,0.809103331016,0,0,0,5,False
1904,75-08321.txt,it,1.0,0,0,0,33,False
1905,75-01155.txt,es,1.0,0,2,1,44,False
1906,75-08661.txt,fr,0.999999999993,0,0,0,10,False
1907,75-06846.txt,en,1.0,0,0,0,151,False
1908,75-00139.txt,de,1.0,0,0,0,63,False
1909,75-08231.txt,it,1.0,0,0,0,63,False
1910,75-03676.txt,it,1.0,0,0,0,21,False
1911,75-09647.txt,it,1.0,0,0,0,38,False
1912,75-00266.txt,es,1.0,1,1,0,111,False
1913,75-04860.txt,en,1.0,9,11,3,131,False
1914,75-12442.txt,de,1.0,1,2,1,73,False
1915,75-04103.txt,es,1.0,0,0,0,114,False
1916,75-10047.txt,de,1.0,0,0,0,47,False
1917,75-05468.txt,fr,1.0,0,0,0,79,False
1918,75-02947.txt,de,1.0,0,0,0,15,False
1919,75-10506.txt,it,1.0,0,0,0,48,False
1920,75-09523.txt,fr,1.0,0,0,0,35,False
1921,75-10458.txt,fr,0.999999978568,0,0,0,7,False
1922,75-07846.txt,en,1.0,0,0,0,10,False
1923,75-10794.txt,fr,1.0,0,0,0,19,False
1924,75-12568.txt,fr,1.0,0,0,0,134,False
1925,75-15315.txt,it,0.999992995574,0,0,0,4,False
1926,75-01682.txt,fr,1.0,2,3,0,88,False
1927,75-09869.txt,en,1.0,0,0,0,105,False
1928,75-05857.txt,en,1.0,4,10,6,32,True
1929,75-11124.txt,fr,0.999999957264,0,0,0,14,False
1930,75-11364.txt,it,1.0,0,2,1,30,False
1931,75-13926.txt,fr,1.0,0,0,0,7,False
1932,75-13325.txt,it,0.999999865667,0,0,0,3,False
1933,75-12667.txt,fr,1.0,0,1,0,117,False
1934,75-02754.txt,en,1.0,0,0,0,56,False
1935,75-02382.txt,fr,1.0,0,0,0,54,False
1936,75-08236.txt,de,1.0,0,0,0,32,False
1937,75-02383.txt,es,1.0,0,0,0,108,False
1938,75-10892.txt,fr,1.0,0,0,0,72,False
1939,75-10827.txt,it,1.0,0,0,0,17,False
1940,75-05151.txt,it,1.0,2,3,2,41,False
1941,75-03154.txt,it,1.0,2,4,2,42,False
1942,75-09600.txt,it,1.0,0,0,0,29,False
1943,75-12999.txt,fr,0.999998585321,0,0,0,7,False
1944,75-01399.txt,it,1.0,1,1,0,57,False
1945,75-11707.txt,fr,1.0,0,0,0,55,False
1946,75-09891.txt,fr,1.0,0,0,0,38,False
1947,75-06941.txt,fr,1.0,1,1,0,14,False
1948,75-00898.txt,it,1.0,0,0,0,18,False
1949,75-01642.txt,fr,0.999985371011,0,0,0,5,False
1950,75-08009.txt,fr,1.0,0,0,0,56,False
1951,75-02203.txt,es,1.0,0,1,0,115,False
1952,75-00876.txt,de,1.0,0,0,0,54,False
1953,75-02007.txt,es,1.0,1,1,0,30,False
1954,75-04099.txt,de,1.0,1,1,0,73,False
1955,75-00853.txt,en,1.0,8,10,4,166,False
1956,75-10845.txt,fr,1.0,0,0,0,16,False
1957,75-13300.txt,de,1.0,2,2,1,94,False
1958,75-07413.txt,fr,1.0,0,0,0,37,False
1959,75-02747.txt,de,1.0,0,0,0,138,False
1960,75-01434.txt,fr,1.0,0,0,0,109,False
1961,75-10680.txt,it,1.0,0,0,0,66,False
1962,75-05800.txt,it,1.0,0,0,0,22,False
1963,75-15379.txt,fr,1.0,0,0,0,11,False
1964,75-06648.txt,es,1.0,0,0,0,12,False
1965,75-11986.txt,it,1.0,0,0,0,17,False
1966,75-08596.txt,fr,1.0,0,0,0,60,False
1967,75-12992.txt,it,1.0,0,0,0,31,False
1968,75-00872.txt,en,1.0,2,2,0,92,False
1969,75-07268.txt,fr,1.0,0,0,0,88,False
1970,75-07435.txt,de,1.0,0,0,0,16,False
1971,75-06454.txt,it,1.0,0,0,0,49,False
1972,75-08119.txt,fr,1.0,0,0,0,24,False
1973,75-13092.txt,de,1.0,0,0,0,105,False
1974,75-13101.txt,es,1.0,0,0,0,121,False
1975,75-07792.txt,fr,1.0,0,0,0,97,False
1976,75-05845.txt,en,1.0,0,0,0,139,False
1977,75-04814.txt,it,0.999999999044,0,0,0,6,False
1978,75-13838.txt,fr,1.0,0,0,0,11,False
1979,75-08434.txt,fr,1.0,0,0,0,29,False
1980,75-02865.txt,fr,1.0,1,1,0,48,False
1981,75-02603.txt,fr,1.0,0,0,0,9,False
1982,75-09001.txt,fr,1.0,0,0,0,164,False
1983,75-11755.txt,fr,1.0,0,1,0,70,False
1984,75-11198.txt,it,1.0,0,0,0,20,False
1985,75-11262.txt,fr,1.0,0,0,0,16,False
1986,75-11534.txt,de,1.0,0,0,0,100,False
1987,75-15071.txt,fr,1.0,0,0,0,5,False
1988,75-00289.txt,en,1.0,1,1,0,55,False
1989,75-06232.txt,de,1.0,1,1,0,100,False
1990,75-07553.txt,it,1.0,0,0,0,38,False
1991,75-11247.txt,en,1.0,0,0,0,66,False
1992,75-09944.txt,de,1.0,0,0,0,50,False
1993,75-01107.txt,fr,1.0,0,0,0,63,False
1994,75-11377.txt,fr,1.0,0,0,0,47,False
1995,75-08416.txt,en,1.0,0,0,0,72,False
1996,75-13288.txt,fr,1.0,0,0,0,36,False
1997,75-09563.txt,it,1.0,0,0,0,39,False
1998,75-05107.txt,it,1.0,1,1,0,31,False
1999,75-10711.txt,fr,1.0,0,0,0,69,False
2000,75-06335.txt,it,1.0,0,0,0,37,False
2001,75-10885.txt,fr,1.0,0,0,0,50,False
2002,75-13936.txt,de,1.0,0,0,0,58,False
2003,75-12719.txt,fr,1.0,0,0,0,47,False
2004,75-09630.txt,en,1.0,0,1,0,122,False
2005,75-03114.txt,it,1.0,0,0,0,16,False
2006,75-09387.txt,it,1.0,0,1,0,107,False
2007,75-11173.txt,fr,1.0,0,0,0,44,False
2008,75-06333.txt,fr,1.0,0,1,0,43,False
2009,75-00593.txt,en,1.0,5,5,0,143,False
2010,75-09017.txt,fr,1.0,0,0,0,104,False
2011,75-06624.txt,fr,1.0,0,0,0,19,False
2012,75-04490.txt,en,1.0,1,2,1,83,False
2013,75-04974.txt,fr,1.0,0,2,0,81,False
2014,75-11240.txt,fr,0.999999999667,0,0,0,38,False
2015,75-13064.txt,es,1.0,0,0,0,60,False
2016,75-01693.txt,it,0.999999999442,0,7,0,40,False
2017,75-10912.txt,fr,1.0,0,1,0,40,False
2018,75-12187.txt,it,1.0,0,0,0,45,False
2019,75-13067.txt,fr,1.0,0,0,0,30,False
2020,75-12638.txt,fr,1.0,0,0,0,52,False
2021,75-09532.txt,it,1.0,0,0,0,25,False
2022,75-13885.txt,de,1.0,0,0,0,21,False
2023,75-10253.txt,fr,1.0,0,0,0,15,False
2024,75-08358.txt,it,1.0,0,0,0,36,False
2025,75-07529.txt,it,1.0,0,0,0,42,False
2026,75-00052.txt,de,1.0,0,0,0,57,False
2027,75-10877.txt,fr,1.0,0,0,0,15,False
2028,75-09652.txt,it,1.0,0,0,0,89,False
2029,75-05043.txt,es,1.0,0,0,0,43,False
2030,75-13031.txt,it,1.0,0,0,0,34,False
2031,75-11685.txt,fr,1.0,0,0,0,50,False
2032,75-11629.txt,fr,1.0,0,0,0,95,False
2033,75-09324.txt,fr,1.0,0,0,0,37,False
2034,75-02237.txt,fr,1.0,2,3,1,40,False
2035,75-04496.txt,en,1.0,2,3,0,95,False
2036,75-08286.txt,fr,1.0,0,0,0,16,False
2037,75-08422.txt,fr,1.0,0,0,0,36,False
2038,75-03337.txt,fr,1.0,0,1,0,82,False
2039,75-06814.txt,fr,1.0,0,0,0,39,False
2040,75-07895.txt,fr,1.0,0,0,0,27,False
2041,75-11065.txt,fr,1.0,0,0,0,69,False
2042,75-11776.txt,de,1.0,0,0,0,15,False
2043,75-09216.txt,it,1.0,0,0,0,34,False
2044,75-11638.txt,fr,1.0,0,0,0,70,False
2045,75-00655.txt,it,1.0,0,0,0,90,False
2046,75-05708.txt,it,1.0,0,0,0,35,False
2047,75-10220.txt,it,1.0,0,2,1,42,False
2048,75-13380.txt,it,1.0,0,0,0,32,False
2049,75-11957.txt,fr,1.0,0,0,0,106,False
2050,75-01578.txt,fr,1.0,1,1,0,82,False
2051,75-08947.txt,it,1.0,0,0,0,52,False
2052,75-03476.txt,it,1.0,0,0,0,41,False
2053,75-13214.txt,fr,1.0,0,0,0,13,False
2054,75-07186.txt,fr,1.0,5,5,0,31,False
2055,75-02960.txt,fr,1.0,0,0,0,54,False
2056,75-12697.txt,fr,1.0,0,0,0,113,False
2057,75-11851.txt,fr,1.0,0,0,0,29,False
2058,75-05662.txt,de,1.0,2,3,2,39,False
2059,75-00432.txt,it,1.0,0,0,0,55,False
2060,75-15397.txt,it,1.0,0,0,0,27,False
2061,75-11218.txt,it,1.0,0,0,0,7,False
2062,75-12493a.txt,en,1.0,2,2,0,81,False
2063,75-13599.txt,it,1.0,2,2,0,52,False
2064,75-04050.txt,en,1.0,0,0,0,45,False
2065,75-09427.txt,de,1.0,0,1,0,117,False
2066,75-12117.txt,fr,1.0,0,0,0,34,False
2067,75-12102.txt,it,1.0,0,0,0,68,False
2068,75-04554.txt,it,1.0,1,1,0,36,False
2069,75-05094.txt,es,1.0,2,3,0,35,False
2070,75-04626.txt,en,1.0,2,2,0,65,False
2071,75-07509.txt,it,1.0,0,0,0,34,False
2072,75-05292.txt,fr,1.0,0,0,0,34,False
2073,75-08326.txt,fr,1.0,0,0,0,65,False
2074,75-02652.txt,en,1.0,3,4,3,27,False
2075,75-00267.txt,en,1.0,0,0,0,74,False
2076,75-09349.txt,es,1.0,0,0,0,64,False
2077,75-02645.txt,it,0.999999998792,0,0,0,18,False
2078,75-12372.txt,de,1.0,0,0,0,86,False
2079,75-10613.txt,fr,1.0,0,0,0,31,False
2080,75-06522.txt,it,1.0,0,0,0,32,False
2081,75-10713.txt,it,1.0,0,0,0,21,False
2082,75-07813.txt,de,0.999969766465,0,0,0,10,False
2083,75-08620.txt,fr,1.0,0,0,0,30,False
2084,75-06383.txt,de,1.0,0,1,0,47,False
2085,75-02996.txt,en,1.0,0,4,0,151,False
2086,75-11375.txt,en,1.0,0,1,0,96,False
2087,75-00525.txt,fr,1.0,1,1,0,10,False
2088,75-01054.txt,de,1.0,0,0,0,61,False
2089,75-07963.txt,en,1.0,0,0,0,52,False
2090,75-12622.txt,it,1.0,0,0,0,93,False
2091,75-00069.txt,fr,1.0,0,0,0,25,False
2092,75-01517.txt,es,1.0,0,0,0,83,False
2093,75-11049.txt,it,1.0,0,0,0,49,False
2094,75-15345.txt,es,1.0,0,0,0,14,False
2095,75-06257.txt,it,0.999999972034,0,0,0,10,False
2096,75-07079.txt,fr,1.0,2,2,0,36,False
2097,75-10699a.txt,fr,1.0,0,0,0,44,False
2098,75-12423.txt,fr,1.0,0,0,0,22,False
2099,75-09329.txt,de,1.0,0,0,0,100,False
2100,75-12597.txt,fr,1.0,0,0,0,62,False
2101,75-15314.txt,it,1.0,0,0,0,13,False
2102,75-03791.txt,de,1.0,4,4,0,110,False
2103,75-03710.txt,en,1.0,1,1,0,25,False
2104,75-11019.txt,it,1.0,0,0,0,37,False
2105,75-09503.txt,fr,1.0,0,0,0,16,False
2106,75-05391.txt,it,1.0,0,0,0,82,False
2107,75-04976.txt,en,1.0,1,2,1,85,False
2108,75-02662.txt,fr,1.0,1,2,1,60,False
2109,75-11818.txt,fr,1.0,0,0,0,5,False
2110,75-08483.txt,fr,1.0,0,0,0,117,False
2111,75-09694.txt,de,1.0,1,2,1,43,False
2112,75-06879.txt,es,1.0,0,0,0,111,False
2113,75-00747.txt,fr,1.0,0,0,0,19,False
2114,75-11350.txt,it,1.0,0,0,0,45,False
2115,75-04968.txt,fr,1.0,1,1,0,104,False
2116,75-03140.txt,en,1.0,1,2,1,127,False
2117,75-01561.txt,it,1.0,0,0,0,15,False
2118,75-13051.txt,fr,1.0,0,0,0,31,False
2119,75-00349.txt,es,1.0,0,0,0,54,False
2120,75-11324a.txt,it,1.0,0,0,0,15,False
2121,75-04093.txt,fr,1.0,1,1,0,30,False
2122,75-01222.txt,es,1.0,1,1,0,43,False
2123,75-03602.txt,en,1.0,0,0,0,104,False
2124,75-09806.txt,it,1.0,0,0,0,61,False
2125,75-05870.txt,de,1.0,0,0,0,20,False
2126,75-04341.txt,de,1.0,0,0,0,22,False
2127,75-13002.txt,it,1.0,0,0,0,66,False
2128,75-07586.txt,fr,1.0,0,0,0,35,False
2129,75-11689.txt,fr,1.0,0,0,0,77,False
2130,75-14189.txt,it,1.0,0,0,0,19,False
2131,75-01152.txt,fr,1.0,0,0,0,17,False
2132,75-05606.txt,fr,1.0,1,2,1,44,False
2133,75-01631.txt,en,1.0,2,3,1,143,False
2134,75-10837.txt,it,1.0,0,0,0,73,False
2135,75-02970.txt,fr,1.0,2,2,0,42,False
2136,75-05207.txt,es,1.0,0,0,0,90,False
2137,75-09655.txt,fr,1.0,0,0,0,60,False
2138,75-09109.txt,de,1.0,2,2,1,85,False
2139,75-11775.txt,de,1.0,0,0,0,34,False
2140,75-09011.txt,it,1.0,0,0,0,73,False
2141,75-02610.txt,fr,1.0,0,0,0,96,False
2142,75-06034.txt,en,1.0,1,2,1,109,False
2143,75-09134.txt,fr,1.0,0,0,0,40,False
2144,75-04234.txt,de,1.0,0,0,0,48,False
2145,75-01375.txt,it,1.0,3,4,1,57,False
2146,75-07979.txt,fr,1.0,0,0,0,29,False
2147,75-11276.txt,it,1.0,0,0,0,23,False
2148,75-04114.txt,es,1.0,0,1,0,170,False
2149,75-09763.txt,de,0.999999983648,0,0,0,18,False
2150,75-08425.txt,fr,1.0,0,1,0,66,False
2151,75-05859.txt,it,1.0,0,0,0,27,False
2152,75-03126.txt,fr,1.0,0,0,0,82,False
2153,75-00206.txt,it,1.0,0,1,0,32,False
2154,75-09176.txt,fr,1.0,0,0,0,33,False
2155,75-04564.txt,it,1.0,1,1,0,36,False
2156,75-07206.txt,it,1.0,0,0,0,19,False
2157,75-03931.txt,it,1.0,0,0,0,22,False
2158,75-02487.txt,fr,1.0,0,0,0,72,False
2159,75-05505.txt,fr,0.999999999967,0,0,0,5,False
2160,75-01391.txt,it,1.0,0,0,0,16,False
2161,75-11960.txt,fr,1.0,0,0,0,75,False
2162,75-01546.txt,de,1.0,0,0,0,88,False
2163,75-13414.txt,it,1.0,0,1,0,74,False
2164,75-09567.txt,it,1.0,0,0,0,28,False
2165,75-09960.txt,fr,1.0,1,1,0,42,False
2166,75-13086.txt,en,1.0,0,0,0,40,False
2167,75-11798.txt,fr,1.0,0,0,0,28,False
2168,75-12646.txt,it,1.0,0,0,0,48,False
2169,75-11339.txt,de,1.0,0,1,0,36,False
2170,75-05035.txt,es,1.0,0,0,0,30,False
2171,75-12678.txt,it,1.0,0,0,0,26,False
2172,75-07536.txt,it,1.0,1,1,0,79,False
2173,75-10829.txt,fr,1.0,1,1,0,33,False
2174,75-12093.txt,it,1.0,0,0,0,63,False
2175,75-11907.txt,fr,1.0,0,0,0,38,False
2176,75-12908.txt,fr,1.0,0,0,0,45,False
2177,75-02992.txt,it,1.0,0,0,0,38,False
2178,75-11912.txt,fr,1.0,0,0,0,79,False
2179,75-03321.txt,fr,1.0,0,0,0,30,False
2180,75-10923.txt,es,1.0,0,0,0,48,False
2181,75-04510.txt,en,1.0,0,0,0,41,False
2182,75-02789.txt,fr,1.0,0,0,0,35,False
2183,75-09455.txt,fr,1.0,0,0,0,42,False
2184,75-08194.txt,fr,1.0,0,0,0,76,False
2185,75-08524.txt,it,1.0,0,0,0,50,False
2186,75-02587.txt,en,1.0,0,0,0,63,False
2187,75-01793.txt,fr,1.0,0,0,0,69,False
2188,75-04307.txt,es,1.0,0,0,0,76,False
2189,75-11382.txt,fr,1.0,1,3,1,101,False
2190,75-06769.txt,es,1.0,0,0,0,58,False
2191,75-11003.txt,it,1.0,0,0,0,58,False
2192,75-12884.txt,fr,1.0,0,0,0,36,False
2193,75-02809.txt,en,1.0,5,7,3,73,False
2194,75-05438.txt,fr,1.0,0,1,0,53,False
2195,75-00039.txt,fr,0.999999872167,0,0,0,16,False
2196,75-15316.txt,en,0.962081299454,0,0,0,4,False
2197,75-06698.txt,fr,1.0,0,0,0,69,False
2198,75-07866.txt,fr,1.0,0,0,0,39,False
2199,75-10210.txt,fr,1.0,1,1,0,93,False
2200,75-08413.txt,en,1.0,0,0,0,58,False
2201,75-11227.txt,fr,1.0,0,0,0,7,False
2202,75-03380.txt,en,1.0,6,6,1,79,False
2203,75-08927.txt,fr,1.0,0,0,0,92,False
2204,75-09542.txt,fr,0.999999999999,0,0,0,12,False
2205,75-01576.txt,fr,1.0,0,0,0,66,False
2206,75-10740.txt,it,1.0,0,0,0,29,False
2207,75-07252.txt,it,0.999999997254,0,0,0,3,False
2208,75-12457.txt,fr,1.0,0,0,0,30,False
2209,75-06435.txt,es,1.0,0,0,0,104,False
2210,75-01786.txt,it,1.0,0,0,0,43,False
2211,75-07037.txt,en,1.0,0,0,0,102,False
2212,75-09390.txt,it,1.0,0,0,0,77,False
2213,75-05002.txt,it,1.0,0,0,0,48,False
2214,75-10839.txt,de,1.0,1,1,0,12,False
2215,75-11420.txt,fr,1.0,0,0,0,47,False
2216,75-06680.txt,es,1.0,0,0,0,42,False
2217,75-07381.txt,es,1.0,0,0,0,52,False
2218,75-08729.txt,en,1.0,0,0,0,51,False
2219,75-00307.txt,fr,1.0,0,0,0,37,False
2220,75-07444.txt,de,0.999999999999,0,0,0,10,False
2221,75-09621.txt,de,1.0,0,0,0,94,False
2222,75-10438.txt,it,1.0,0,0,0,63,False
2223,75-00292.txt,fr,1.0,1,1,0,46,False
2224,75-10163.txt,de,1.0,0,0,0,33,False
2225,75-04847.txt,it,1.0,4,4,0,77,False
2226,75-04885.txt,fr,1.0,1,1,0,51,False
2227,75-02439.txt,fr,1.0,0,1,0,46,False
2228,75-08456.txt,en,1.0,0,0,0,135,False
2229,75-06070.txt,it,1.0,1,1,0,32,False
2230,75-04086.txt,fr,1.0,2,2,0,39,False
2231,75-01460.txt,it,1.0,0,0,0,12,False
2232,75-00941.txt,fr,1.0,0,0,0,29,False
2233,75-09430.txt,it,1.0,0,0,0,50,False
2234,75-08221.txt,fr,1.0,0,0,0,122,False
2235,75-03531.txt,es,1.0,1,1,0,30,False
2236,75-14553.txt,fr,1.0,0,0,0,8,False
2237,75-08264.txt,en,1.0,0,0,0,151,False
2238,75-07922.txt,fr,1.0,0,0,0,28,False
2239,75-06607.txt,es,1.0,2,2,0,47,False
2240,75-06641.txt,it,1.0,0,0,0,13,False
2241,75-12589.txt,fr,1.0,0,0,0,62,False
2242,75-13775.txt,de,1.0,0,0,0,21,False
2243,75-12557.txt,it,1.0,1,1,0,122,False
2244,75-08932.txt,en,1.0,0,0,0,152,False
2245,75-09544.txt,fr,1.0,0,0,0,36,False
2246,75-11641.txt,fr,1.0,0,0,0,34,False
2247,75-01039.txt,it,1.0,0,0,0,8,False
2248,75-14128.txt,de,1.0,0,0,0,10,False
2249,75-07242.txt,it,0.999999997031,0,0,0,5,False
2250,75-12462.txt,es,1.0,0,0,0,48,False
2251,75-08948.txt,fr,1.0,0,0,0,79,False
2252,75-13357.txt,de,1.0,0,0,0,55,False
2253,75-03785.txt,de,1.0,0,0,0,58,False
2254,75-02041.txt,fr,1.0,0,0,0,62,False
2255,75-12815.txt,fr,1.0,0,0,0,134,False
2256,75-10765.txt,en,1.0,2,3,1,210,False
2257,75-12958.txt,de,1.0,0,0,0,74,False
2258,75-05176.txt,it,1.0,0,0,0,5,False
2259,75-00353.txt,it,1.0,0,0,0,34,False
2260,75-10040.txt,de,1.0,0,0,0,107,False
2261,75-08770.txt,fr,0.99999993664,0,0,0,2,False
2262,75-00315.txt,it,1.0,1,1,0,90,False
2263,75-09118.txt,de,1.0,3,7,3,103,True
2264,75-12203.txt,it,1.0,0,0,0,47,False
2265,75-05591.txt,fr,1.0,0,3,0,33,False
2266,75-04596.txt,it,1.0,0,0,0,36,False
2267,75-07958.txt,it,1.0,0,0,0,21,False
2268,75-09007.txt,fr,1.0,0,0,0,31,False
2269,75-12320.txt,it,1.0,1,3,1,80,False
2270,75-07544.txt,it,1.0,0,0,0,22,False
2271,75-06495.txt,en,1.0,2,4,2,72,False
2272,75-02678.txt,fr,1.0,0,3,1,75,False
2273,75-02079.txt,fr,1.0,0,0,0,38,False
2274,75-03844.txt,de,1.0,0,0,0,6,False
2275,75-05392.txt,de,1.0,2,3,2,38,False
2276,75-04112.txt,en,1.0,3,3,0,121,False
2277,75-03956.txt,de,1.0,0,0,0,68,False
2278,75-01560.txt,it,1.0,2,2,0,20,False
2279,75-05525.txt,de,1.0,0,0,0,13,False
2280,75-08037.txt,fr,1.0,0,0,0,61,False
2281,75-03862.txt,it,1.0,0,0,0,13,False
2282,75-03227.txt,fr,1.0,3,4,2,31,False
2283,75-10019.txt,it,1.0,0,0,0,36,False
2284,75-11430.txt,de,1.0,0,0,0,20,False
2285,75-01814.txt,fr,1.0,1,1,0,48,False
2286,75-12498.txt,de,1.0,2,2,0,100,False
2287,75-07023.txt,fr,1.0,0,0,0,20,False
2288,75-07180.txt,fr,1.0,1,1,0,15,False
2289,75-09970.txt,it,1.0,0,0,0,42,False
2290,75-08990.txt,fr,1.0,0,0,0,21,False
2291,75-07408.txt,en,1.0,0,0,0,87,False
2292,75-03610.txt,fr,1.0,1,1,0,39,False
2293,75-11691.txt,de,1.0,0,0,0,105,False
2294,75-10975.txt,fr,1.0,0,0,0,52,False
